Peak Numbers based on the given limits	2604
Time_Botoom	Bottom	Time_Peak	Peak	Time_HLLS	HLLS	L_s	Time_HLTB	HLTB	L_f
2072.86	1.43442	2073.38	2.11322	2073.1	1.76912	2.4492	2072.78	1.68811	0.5652
2073.54	1.59308	2073.94	1.91437	2073.72	1.7852	1.884	2073.44	1.91433	0.7536
2074.14	1.50613	2074.58	1.80038	2074.34	1.75915	2.0724	2074.02	1.69996	0.942
2074.66	1.47177	2074.9	1.89368	2074.76	1.60714	1.1304	2074.6	1.71199	0.3768
2075.06	1.40246	2075.74	2.04254	2075.38	1.7914	3.2028	2074.96	1.7505	0.7536
2075.9	1.45728	2076.58	1.92651	2076.22	1.74448	3.2028	2075.8	1.83734	0.7536
2076.74	1.40872	2077.7	2.04541	2077.2	1.80087	4.5216	2076.64	1.65625	0.7536
2077.86	1.48334	2078.38	2.01727	2078.1	1.67564	2.4492	2077.76	1.75155	0.7536
2078.58	1.42154	2079.14	1.88782	2078.84	1.70692	2.6376	2078.46	1.78163	0.942
2079.26	1.42264	2080.02	1.94763	2079.62	1.76545	3.5796	2079.18	1.72556	0.5652
2080.54	1.53494	2080.9	1.96109	2080.7	1.71238	1.6956	2080.26	1.61477	2.4492
2081.22	1.3446	2081.82	1.9252	2081.5	1.6742	2.826	2081.04	1.72382	1.5072
2082.02	1.53836	2082.5	1.92288	2082.24	1.7861	2.2608	2081.9	1.76067	0.942
2083.22	1.68417	2083.98	2.25806	2083.58	1.90926	3.5796	2082.84	1.63601	3.3912
2085.34	1.67557	2085.7	1.84283	2085.5	1.85907	1.6956	2084.64	1.63878	6.4056
2086.14	1.32187	2087.18	1.97751	2086.64	1.83117	4.8984	2085.9	1.65754	2.0724
2087.54	1.61313	2087.86	2.13971	2087.68	1.81047	1.5072	2087.34	1.63996	1.6956
2088.3	1.49319	2088.82	1.89697	2088.54	1.7479	2.4492	2088.06	1.66792	2.0724
2089.22	1.55576	2089.62	1.93369	2089.4	1.71977	1.884	2089	1.68079	1.884
2090.26	1.66867	2090.74	2.16116	2090.48	1.8308	2.2608	2089.92	1.5721	3.0144
2091.14	1.41074	2091.54	1.8692	2091.32	1.69345	1.884	2090.92	1.67996	1.884
2091.7	1.58829	2091.78	1.82504	2091.72	1.62024	0.3768	2091.6	1.80178	0.7536
2091.9	1.49182	2092.46	2.00678	2092.16	1.79697	2.6376	2091.82	1.69237	0.5652
2092.94	1.6542	2093.06	1.83972	2092.98	1.70579	0.5652	2092.68	1.61322	2.2608
2093.74	1.49087	2094.1	2.11054	2093.9	1.73702	1.6956	2093.38	1.69315	3.2028
2094.38	1.34131	2095.02	1.84384	2094.68	1.65243	3.0144	2094.22	1.84281	1.3188
2095.18	1.48468	2095.74	2.01325	2095.44	1.77026	2.6376	2095.08	1.63367	0.7536
2096.5	1.4501	2096.86	1.88205	2096.66	1.71291	1.6956	2096.1	1.70533	3.5796
2097.02	1.33832	2097.66	1.82858	2097.32	1.64707	3.0144	2096.92	1.67658	0.7536
2097.78	1.40939	2098.42	1.9259	2098.08	1.7046	3.0144	2097.7	1.65979	0.5652
2099.02	1.62781	2100.06	2.08639	2099.52	1.91222	4.8984	2098.7	1.64983	2.826
2100.82	1.52734	2101.22	2.00207	2101	1.76133	1.884	2100.42	1.60936	3.5796
2101.9	1.6983	2102.06	1.85284	2101.96	1.75967	0.7536	2101.54	1.65974	3.2028
2102.9	1.5614	2103.34	2.0286	2103.1	1.7564	2.0724	2102.46	1.69097	3.9564
2103.7	1.30072	2104.5	2.20264	2104.08	1.76195	3.768	2103.5	1.57191	1.6956
2104.74	1.33075	2105.62	1.82575	2105.16	1.73977	4.1448	2104.6	1.78115	1.1304
2106.06	1.69657	2106.34	1.94696	2106.18	1.79371	1.3188	2105.82	1.60029	2.0724
2106.54	1.30725	2107.38	2.1229	2106.94	1.73975	3.9564	2106.42	1.66343	0.942
2107.54	1.67059	2107.82	1.87631	2107.66	1.79331	1.3188	2107.44	1.9017	0.7536
2107.98	1.44583	2108.5	1.8494	2108.22	1.67888	2.4492	2107.88	1.67592	0.7536
2108.9	1.57635	2109.54	2.00726	2109.2	1.78096	3.0144	2108.68	1.50642	1.884
2110.14	1.69272	2110.26	1.84189	2110.18	1.73196	0.5652	2109.82	1.64109	2.826
2110.58	1.67984	2110.94	1.94107	2110.74	1.76967	1.6956	2110.4	1.58579	1.5072
2111.66	1.57678	2112.3	2.08536	2111.96	1.88009	3.0144	2111.28	1.64791	3.3912
2112.86	1.38858	2113.38	1.85239	2113.1	1.63883	2.4492	2112.56	1.57591	2.6376
2113.58	1.38916	2114.3	1.88873	2113.92	1.79233	3.3912	2113.46	1.64536	0.942
2114.54	1.50381	2114.98	1.9624	2114.74	1.77558	2.0724	2114.4	1.64157	1.1304
2115.7	1.36945	2116.34	1.82187	2116	1.72535	3.0144	2115.32	1.65535	3.3912
2116.46	1.51364	2116.78	1.82541	2116.6	1.67486	1.5072	2116.38	1.67023	0.5652
2117.34	1.67221	2118.14	1.96811	2117.72	1.83024	3.768	2117.04	1.54752	2.6376
2118.26	1.65805	2118.46	1.90909	2118.34	1.71248	0.942	2118.18	1.83032	0.5652
2119.02	1.67697	2119.54	1.82855	2119.26	1.81619	2.4492	2118.72	1.57644	2.6376
2119.66	1.41321	2120.42	2.06506	2120.02	1.73749	3.5796	2119.58	1.68628	0.5652
2120.54	1.40243	2120.98	1.92316	2120.74	1.67736	2.0724	2120.46	1.72204	0.5652
2121.18	1.33102	2121.74	1.95312	2121.44	1.66141	2.6376	2121.06	1.75681	0.942
2122.02	1.5036	2122.42	1.87115	2122.2	1.73347	1.884	2121.86	1.76087	1.3188
2122.98	1.40878	2123.9	2.07764	2123.42	1.73159	4.3332	2122.68	1.62493	2.6376
2124.46	1.29642	2124.9	1.87488	2124.66	1.66727	2.0724	2124.16	1.71621	2.6376
2125.38	1.69449	2126.06	2.2796	2125.7	1.90972	3.2028	2125.12	1.57177	2.2608
2126.46	1.49631	2126.82	1.82196	2126.62	1.69742	1.6956	2126.24	1.65762	1.884
2127.3	1.67435	2127.66	2.00558	2127.46	1.77859	1.6956	2127.04	1.6533	2.2608
2127.86	1.35638	2128.5	1.84564	2128.16	1.66688	3.0144	2127.74	1.66287	0.942
2128.86	1.46307	2129.42	2.0054	2129.12	1.68686	2.6376	2128.66	1.76202	1.6956
2129.62	1.57276	2129.82	1.89829	2129.7	1.70758	0.942	2129.5	1.8782	0.942
2130.1	1.68912	2130.34	1.88571	2130.2	1.77674	1.1304	2129.94	1.69597	1.3188
2130.5	1.35858	2131.66	2.1896	2131.06	1.82951	5.4636	2130.4	1.75325	0.7536
2131.94	1.29413	2133.46	2.25455	2132.68	1.85814	7.1592	2131.78	1.76514	1.3188
2134.26	1.60086	2134.62	2.08823	2134.42	1.84501	1.6956	2133.84	1.69306	3.768
2135.42	1.33029	2136.26	2.12814	2135.82	1.81882	3.9564	2135	1.56774	3.768
2136.66	1.66693	2137.34	2.04785	2136.98	1.84581	3.2028	2136.44	1.72522	1.884
2137.7	1.33026	2138.26	1.98016	2137.96	1.65276	2.6376	2137.5	1.71192	1.6956
2138.54	1.5647	2139.14	1.83124	2138.82	1.8157	2.826	2138.38	1.71657	1.3188
2140.34	1.69638	2140.5	1.89865	2140.4	1.76755	0.7536	2139.72	1.60134	5.652
2142.06	1.69269	2142.78	2.14203	2142.4	1.81173	3.3912	2141.26	1.59423	7.3476
2143.5	1.33148	2144.7	2.03629	2144.08	1.78588	5.652	2143.12	1.63176	3.3912
2145.02	1.4642	2145.38	1.80582	2145.18	1.66799	1.6956	2144.84	1.6288	1.5072
2145.5	1.63068	2145.9	2.03116	2145.68	1.83403	1.884	2145.42	1.72174	0.5652
2147.42	1.69977	2147.78	1.91153	2147.58	1.77568	1.6956	2146.64	1.60819	7.1592
2148.1	1.28644	2148.74	1.91849	2148.4	1.63929	3.0144	2147.92	1.66999	1.5072
2148.94	1.36508	2149.74	1.89182	2149.32	1.7041	3.768	2148.82	1.6779	0.942
2150.22	1.67688	2150.54	1.83899	2150.36	1.80838	1.5072	2149.96	1.59244	2.2608
2150.82	1.35395	2151.3	1.87641	2151.04	1.61401	2.2608	2150.66	1.67241	1.3188
2151.62	1.624	2152.14	2.07355	2151.86	1.8353	2.4492	2151.44	1.64325	1.5072
2152.38	1.3233	2153.02	1.81088	2152.68	1.66231	3.0144	2152.24	1.72347	1.1304
2153.54	1.64984	2153.78	1.81198	2153.64	1.74005	1.1304	2153.26	1.58512	2.4492
2154.54	1.6839	2155.02	1.87112	2154.76	1.83535	2.2608	2154.14	1.65336	3.5796
2155.46	1.48453	2156.1	1.94971	2155.76	1.75023	3.0144	2155.22	1.62363	2.0724
2156.34	1.39175	2156.7	1.99084	2156.5	1.67898	1.6956	2156.2	1.66811	1.1304
2156.94	1.35062	2157.42	1.99448	2157.16	1.59802	2.2608	2156.8	1.679	1.1304
2157.62	1.53726	2158.1	1.89774	2157.84	1.80661	2.2608	2157.5	1.7542	0.942
2158.22	1.6077	2158.54	1.857	2158.36	1.77206	1.5072	2158.14	1.77239	0.5652
2158.98	1.64694	2159.46	1.86414	2159.2	1.77393	2.2608	2158.74	1.54146	2.0724
2159.9	1.42468	2160.38	1.99091	2160.12	1.7486	2.2608	2159.66	1.65931	2.0724
2160.54	1.32208	2161.62	2.28302	2161.06	1.79901	5.0868	2160.44	1.63407	0.7536
2162.14	1.66675	2162.5	1.91415	2162.3	1.7895	1.6956	2161.86	1.63554	2.4492
2162.78	1.69781	2163.18	2.06964	2162.96	1.9055	1.884	2162.62	1.66289	1.3188
2163.9	1.47092	2164.14	1.85104	2164	1.61829	1.1304	2163.52	1.61361	3.3912
2164.54	1.29968	2165.22	1.8826	2164.86	1.64774	3.2028	2164.32	1.72299	1.884
2165.34	1.59549	2166.02	1.91598	2165.66	1.76231	3.2028	2165.26	1.80188	0.5652
2166.22	1.33191	2167.38	2.14966	2166.78	1.75364	5.4636	2166.1	1.67731	0.942
2167.9	1.26422	2168.5	1.81247	2168.18	1.5747	2.826	2167.62	1.65494	2.4492
2168.66	1.42258	2169.1	1.90405	2168.86	1.65709	2.0724	2168.56	1.64267	0.7536
2170.46	1.51941	2170.94	2.02731	2170.68	1.74325	2.2608	2169.76	1.61928	6.4056
2171.1	1.64563	2171.22	1.82974	2171.14	1.73407	0.5652	2171	1.86935	0.7536
2171.74	1.67032	2172.1	1.92767	2171.9	1.80201	1.6956	2171.46	1.60406	2.4492
2172.3	1.39838	2172.66	1.80469	2172.46	1.66091	1.6956	2172.18	1.67503	0.942
2172.98	1.65637	2173.3	2.01746	2173.12	1.80736	1.5072	2172.8	1.68064	1.5072
2173.5	1.43488	2173.78	1.81839	2173.62	1.58379	1.3188	2173.38	1.76959	0.942
2174.74	1.68643	2175.1	2.0134	2174.9	1.78396	1.6956	2174.24	1.57767	4.5216
2175.22	1.6199	2175.66	1.98227	2175.42	1.78425	2.0724	2175.14	1.90922	0.5652
2175.98	1.27002	2177.3	1.98404	2176.62	1.76254	6.2172	2175.8	1.78838	1.5072
2177.98	1.52563	2178.34	1.87674	2178.14	1.72714	1.6956	2177.62	1.58477	3.2028
2178.58	1.53793	2178.82	2.09555	2178.68	1.7372	1.1304	2178.44	1.7402	1.1304
2179.22	1.4743	2179.7	1.98572	2179.44	1.72398	2.2608	2179	1.64986	1.884
2179.82	1.59973	2180.1	1.8623	2179.94	1.77703	1.3188	2179.74	1.8604	0.5652
2180.62	1.55023	2180.9	1.86102	2180.74	1.73546	1.3188	2180.34	1.73443	2.4492
2180.98	1.57953	2181.54	1.89423	2181.24	1.73671	2.6376	2180.92	1.80648	0.3768
2181.7	1.52002	2181.86	1.86579	2181.76	1.66919	0.7536	2181.6	1.80834	0.7536
2182.42	1.5921	2182.9	2.01199	2182.64	1.7868	2.2608	2182.12	1.59262	2.6376
2183.42	1.64184	2183.82	1.92816	2183.6	1.8359	1.884	2183.14	1.67545	2.4492
2183.9	1.41128	2184.42	2.03369	2184.14	1.67865	2.4492	2183.84	1.76795	0.3768
2184.86	1.37662	2185.26	1.99796	2185.04	1.63402	1.884	2184.62	1.68969	2.0724
2185.54	1.33603	2186.1	1.87863	2185.8	1.6409	2.6376	2185.38	1.70148	1.3188
2187.58	1.69693	2188.26	1.96527	2187.9	1.80815	3.2028	2186.82	1.60261	6.9708
2188.58	1.40378	2188.82	1.80972	2188.68	1.59773	1.1304	2188.4	1.58621	1.5072
2189.58	1.43103	2190.22	1.86801	2189.88	1.73229	3.0144	2189.18	1.56077	3.5796
2190.98	1.4451	2191.66	2.06009	2191.3	1.78992	3.2028	2190.58	1.5551	3.5796
2191.94	1.32831	2193.1	2.22372	2192.5	1.73522	5.4636	2191.78	1.76044	1.3188
2193.82	1.51761	2194.26	1.96118	2194.02	1.71927	2.0724	2193.44	1.74331	3.3912
2195.7	1.62836	2196.34	2.1828	2196	1.85721	3.0144	2194.96	1.63439	6.7824
2196.54	1.43619	2197.02	2.05438	2196.76	1.78383	2.2608	2196.42	1.80195	0.942
2197.58	1.66882	2198.1	1.82898	2197.82	1.79889	2.4492	2197.28	1.6554	2.6376
2199.14	1.62708	2200.18	2.05154	2199.64	1.81503	4.8984	2198.6	1.56854	4.8984
2200.26	1.6098	2200.46	2.07568	2200.34	1.79576	0.942	2200.2	1.85045	0.3768
2201.1	1.35269	2201.46	1.96652	2201.26	1.68313	1.6956	2200.76	1.62388	3.0144
2202.26	1.32416	2202.86	1.94986	2202.54	1.57398	2.826	2201.84	1.52163	3.768
2203.42	1.47531	2203.74	1.98795	2203.56	1.70418	1.5072	2203.12	1.75896	2.6376
2204.38	1.68594	2204.62	1.80527	2204.48	1.75789	1.1304	2204.04	1.61458	3.0144
2205.1	1.67395	2205.38	1.86545	2205.22	1.75299	1.3188	2204.84	1.5625	2.2608
2205.9	1.43356	2206.5	2.20935	2206.18	1.8183	2.826	2205.62	1.64666	2.4492
2207.02	1.686	2207.58	1.802	2207.28	1.80617	2.6376	2206.74	1.74351	2.4492
2207.78	1.45853	2208.3	1.83118	2208.02	1.71763	2.4492	2207.66	1.63455	0.942
2208.86	1.37845	2209.5	1.91983	2209.16	1.66448	3.0144	2208.56	1.55556	2.6376
2210.38	1.67554	2210.86	2.00937	2210.6	1.78101	2.2608	2209.92	1.6423	4.1448
2211.1	1.32712	2211.9	2.05377	2211.48	1.70005	3.768	2210.96	1.75695	1.1304
2212.02	1.57254	2212.54	2.01059	2212.26	1.76933	2.4492	2211.94	1.90666	0.5652
2212.78	1.33078	2213.54	1.96487	2213.14	1.70803	3.5796	2212.64	1.65969	1.1304
2213.94	1.47793	2214.3	1.89807	2214.1	1.67576	1.6956	2213.72	1.61847	1.884
2214.66	1.64804	2215.3	1.96793	2214.96	1.80883	3.0144	2214.46	1.59092	1.6956
2216.42	1.69095	2216.66	1.9643	2216.52	1.79757	1.1304	2215.84	1.604	5.2752
2217.38	1.68976	2217.62	1.95685	2217.48	1.763	1.1304	2217	1.66989	3.3912
2218.14	1.68219	2218.74	1.88489	2218.42	1.80671	2.826	2217.86	1.59745	2.4492
2219.1	1.64588	2219.9	1.96335	2219.48	1.84703	3.768	2218.9	1.56757	1.6956
2220.22	1.52225	2220.42	1.83685	2220.3	1.69204	0.942	2220.04	1.66731	1.5072
2221.7	1.66336	2222.02	1.8739	2221.84	1.7698	1.5072	2221.04	1.56108	6.0288
2222.22	1.45047	2222.78	2.04547	2222.48	1.69308	2.6376	2222.1	1.63834	0.942
2222.86	1.62363	2223.42	1.88574	2223.12	1.86229	2.6376	2222.8	1.908	0.3768
2223.86	1.50732	2224.38	1.89447	2224.1	1.74364	2.4492	2223.62	1.6602	2.0724
2224.58	1.4267	2225.46	2.07217	2225	1.78101	4.1448	2224.46	1.68974	0.942
2225.54	1.46262	2226.22	1.94852	2225.86	1.73702	3.2028	2225.48	1.8874	0.3768
2227.58	1.46271	2228.46	2.15201	2228	1.88082	4.1448	2226.88	1.60525	6.4056
2229.22	1.34894	2230.22	2.12515	2229.7	1.74558	4.71	2228.82	1.65188	3.5796
2230.38	1.34341	2230.9	1.80466	2230.62	1.60866	2.4492	2230.28	1.71138	0.7536
2231.06	1.478	2231.38	1.81644	2231.2	1.66452	1.5072	2230.96	1.67764	0.7536
2231.5	1.58707	2231.78	1.98297	2231.62	1.75224	1.3188	2231.42	1.68795	0.5652
2232.42	1.65979	2232.98	2.00632	2232.68	1.85111	2.6376	2232.08	1.60101	3.0144
2233.14	1.36944	2233.62	2.21075	2233.36	1.75458	2.2608	2233.04	1.76863	0.7536
2234.14	1.66476	2234.46	1.88186	2234.28	1.75403	1.5072	2233.86	1.61846	2.4492
2235.82	1.64182	2236.38	1.83518	2236.08	1.76206	2.6376	2235.12	1.58715	6.4056
2236.54	1.4823	2237.02	1.95072	2236.76	1.71704	2.2608	2236.44	1.74596	0.7536
2237.34	1.38785	2237.78	1.86017	2237.54	1.63374	2.0724	2237.16	1.55011	1.5072
2238.06	1.33783	2238.54	1.87421	2238.28	1.64646	2.2608	2237.9	1.65381	1.3188
2240.1	1.66919	2240.7	2.00305	2240.38	1.81239	2.826	2239.3	1.62532	7.3476
2240.9	1.28024	2241.86	2.19043	2241.36	1.71674	4.5216	2240.78	1.68489	0.942
2242.1	1.34751	2242.54	1.93747	2242.3	1.62148	2.0724	2241.96	1.84296	1.1304
2243.1	1.65109	2243.9	2.09897	2243.48	1.80071	3.768	2242.8	1.62572	2.6376
2244.34	1.68771	2244.66	1.97497	2244.48	1.8248	1.5072	2244.1	1.73578	2.0724
2246.58	1.61627	2246.78	1.84747	2246.66	1.68013	0.942	2245.6	1.61999	9.0432
2247.22	1.65543	2248.06	2.20496	2247.62	1.82222	3.9564	2246.98	1.6113	2.0724
2248.78	1.28827	2249.46	2.00739	2249.1	1.67455	3.2028	2248.4	1.64109	3.3912
2250.06	1.64969	2250.38	2.0108	2250.2	1.80263	1.5072	2249.74	1.6968	2.826
2250.82	1.31024	2251.66	1.91577	2251.22	1.76372	3.9564	2250.58	1.69563	2.0724
2251.82	1.34119	2252.34	1.80295	2252.06	1.62534	2.4492	2251.72	1.6869	0.7536
2252.54	1.36832	2253.1	1.85214	2252.8	1.61553	2.6376	2252.42	1.65877	0.942
2253.34	1.63294	2253.5	1.9386	2253.4	1.71308	0.7536	2253.2	1.76087	1.1304
2253.9	1.59976	2254.1	1.88544	2253.98	1.71265	0.942	2253.68	1.65397	1.884
2254.3	1.24268	2255.38	2.116	2254.82	1.78457	5.0868	2254.18	1.51383	0.942
2255.74	1.62149	2256.06	1.93741	2255.88	1.77362	1.5072	2255.54	1.70016	1.6956
2256.62	1.47424	2256.9	1.99466	2256.74	1.69352	1.3188	2256.32	1.60637	2.6376
2257.7	1.37607	2258.3	1.92169	2257.98	1.677	2.826	2257.28	1.63427	3.768
2258.42	1.53009	2258.66	1.86783	2258.52	1.6943	1.1304	2258.34	1.7707	0.5652
2259.1	1.41324	2260.06	2.02457	2259.56	1.77865	4.5216	2258.86	1.61515	2.0724
2260.3	1.47879	2260.46	1.81091	2260.36	1.64885	0.7536	2260.16	1.69757	1.1304
2260.5	1.69006	2260.9	2.13205	2260.68	1.98942	1.884	2260.46	1.81091	0.1884
2261.38	1.39883	2261.9	1.88028	2261.62	1.67802	2.4492	2261.12	1.68495	2.2608
2262.74	1.58972	2263.06	1.95477	2262.88	1.7185	1.5072	2262.3	1.6423	3.9564
2263.62	1.38483	2264.54	2.13312	2264.06	1.81896	4.3332	2263.32	1.67056	2.6376
2265.02	1.68149	2265.3	2.01031	2265.14	1.77571	1.3188	2264.76	1.60186	2.2608
2265.78	1.65811	2266.1	1.91571	2265.92	1.75953	1.5072	2265.52	1.58458	2.2608
2267.78	1.47055	2268.26	1.90399	2268	1.68994	2.2608	2266.92	1.58214	7.9128
2268.62	1.55621	2268.98	1.94949	2268.78	1.73305	1.6956	2268.42	1.49283	1.6956
2269.22	1.61762	2269.86	1.91061	2269.52	1.90393	3.0144	2269.08	1.72414	1.1304
2270.34	1.53851	2271.42	2.23322	2270.86	1.97929	5.0868	2270.08	1.54589	2.2608
2272.1	1.64188	2272.42	1.87457	2272.24	1.7731	1.5072	2271.74	1.62597	3.2028
2272.58	1.45786	2273.02	1.99997	2272.78	1.70335	2.0724	2272.48	1.67145	0.7536
2273.3	1.68057	2273.42	1.82205	2273.34	1.72294	0.5652	2273.14	1.68855	1.3188
2273.94	1.66339	2274.46	1.87131	2274.18	1.83752	2.4492	2273.66	1.5817	2.4492
2276.26	1.62942	2276.62	1.85199	2276.42	1.74664	1.6956	2275.34	1.59156	8.478
2277.02	1.68362	2277.54	2.21762	2277.26	1.86183	2.4492	2276.8	1.62043	1.884
2277.82	1.21359	2278.5	1.92636	2278.14	1.64129	3.2028	2277.66	1.59459	1.3188
2278.7	1.41046	2280.06	2.20743	2279.36	1.85337	6.4056	2278.58	1.68878	0.942
2280.58	1.64892	2281.18	2.18118	2280.86	1.82325	2.826	2280.3	1.70495	2.4492
2281.9	1.46979	2282.1	1.86319	2281.98	1.60831	0.942	2281.52	1.64794	3.3912
2282.42	1.66614	2282.86	1.89596	2282.62	1.89617	2.0724	2282.24	1.70161	1.5072
2283.34	1.34085	2284.1	1.94052	2283.7	1.71545	3.5796	2283.08	1.61858	2.2608
2284.42	1.69577	2284.58	1.84848	2284.48	1.759	0.7536	2284.24	1.66587	1.5072
2285.14	1.6951	2285.46	1.87634	2285.28	1.79281	1.5072	2284.84	1.59879	2.6376
2285.86	1.65759	2287.06	2.21497	2286.44	1.90339	5.652	2285.64	1.65068	1.884
2287.42	1.30478	2288.1	1.99219	2287.74	1.66417	3.2028	2287.22	1.68418	1.6956
2288.34	1.67221	2288.46	1.81915	2288.38	1.7239	0.5652	2288.2	1.90079	1.1304
2289.02	1.47168	2289.26	1.81262	2289.12	1.60547	1.1304	2288.72	1.55852	2.6376
2290.22	1.65356	2290.5	1.80237	2290.34	1.73738	1.3188	2289.72	1.64827	4.5216
2290.74	1.64767	2290.98	1.81003	2290.84	1.70919	1.1304	2290.6	1.63725	1.1304
2291.54	1.67865	2292.1	1.85068	2291.8	1.80491	2.6376	2291.24	1.51796	2.6376
2292.46	1.59302	2292.66	1.8501	2292.54	1.67714	0.942	2292.26	1.58172	1.6956
2292.9	1.29776	2293.86	2.22018	2293.36	1.73283	4.5216	2292.76	1.62696	1.1304
2294.1	1.37265	2294.46	1.88241	2294.26	1.62698	1.6956	2293.96	2.02601	1.1304
2294.94	1.24719	2295.7	1.90121	2295.3	1.6759	3.5796	2294.68	1.54903	2.2608
2296.1	1.50009	2296.5	1.93704	2296.28	1.70658	1.884	2295.88	1.55928	1.884
2297.06	1.66272	2297.38	1.87262	2297.2	1.74813	1.5072	2296.76	1.56168	2.6376
2297.74	1.33789	2298.22	1.93616	2297.96	1.58687	2.2608	2297.54	1.68223	1.6956
2299.38	1.63437	2299.66	1.99844	2299.5	1.76707	1.3188	2298.78	1.61927	5.4636
2299.82	1.46414	2300.22	1.909	2300	1.68802	1.884	2299.72	1.7775	0.7536
2300.42	1.36813	2300.98	1.93833	2300.68	1.72888	2.6376	2300.3	1.72395	0.942
2301.34	1.69882	2301.54	1.84531	2301.42	1.72983	0.942	2301.14	1.59221	1.6956
2301.9	1.53479	2302.58	1.83408	2302.22	1.78386	3.2028	2301.7	1.51765	1.6956
2303.66	1.55353	2304.1	1.91614	2303.86	1.71164	2.0724	2303.1	1.56221	5.0868
2304.98	1.35205	2305.9	1.94409	2305.42	1.71545	4.3332	2304.52	1.68538	4.1448
2306.1	1.52988	2306.7	2.203	2306.38	1.84038	2.826	2305.98	1.70635	0.942
2307.18	1.21356	2307.82	1.83264	2307.48	1.5882	3.0144	2306.92	1.65337	2.2608
2308.06	1.69693	2308.46	2.12656	2308.24	1.92928	1.884	2307.92	1.76661	1.1304
2309.66	1.69037	2310.1	2.05585	2309.86	1.8965	2.0724	2309.04	1.60421	5.652
2310.66	1.68552	2311.38	1.92499	2311	1.85458	3.3912	2310.36	1.58051	2.6376
2312.18	1.50995	2312.42	1.93765	2312.28	1.68026	1.1304	2311.76	1.55108	3.768
2312.7	1.68073	2313.18	1.93469	2312.92	1.80718	2.2608	2312.54	1.7096	1.3188
2313.62	1.54819	2314.58	1.99222	2314.08	1.81882	4.5216	2313.38	1.52651	2.0724
2315.66	1.66229	2316.74	2.24545	2316.18	1.85693	5.0868	2315.1	1.61852	5.0868
2318.06	1.67554	2318.22	1.84424	2318.12	1.72798	0.7536	2317.38	1.66571	6.2172
2318.42	1.47201	2318.82	1.91104	2318.6	1.68042	1.884	2318.3	1.68636	0.942
2319.46	1.30719	2320.7	2.04651	2320.06	1.7767	5.8404	2319.12	1.53995	3.0144
2321.38	1.42703	2322.18	1.94446	2321.76	1.73781	3.768	2321.02	1.59232	3.2028
2322.62	1.46899	2323.02	1.87586	2322.8	1.64856	1.884	2322.38	1.56634	2.0724
2323.18	1.58945	2323.62	1.95544	2323.38	1.74308	2.0724	2323.08	1.82653	0.7536
2324.66	1.52664	2325.26	2.14477	2324.94	1.86342	2.826	2324.12	1.59764	4.8984
2325.74	1.58002	2326.66	2.26184	2326.18	1.91897	4.3332	2325.48	1.60604	2.2608
2327.18	1.30951	2327.7	1.86176	2327.42	1.5963	2.4492	2326.9	1.93636	2.4492
2328.02	1.51019	2328.5	1.94455	2328.24	1.75476	2.2608	2327.84	1.71346	1.5072
2329.02	1.68558	2329.26	1.89197	2329.12	1.7631	1.1304	2328.74	1.53779	2.4492
2329.5	1.65616	2329.58	1.82034	2329.52	1.71543	0.3768	2329.36	1.83196	1.1304
2329.7	1.36362	2330.5	1.91336	2330.08	1.70031	3.768	2329.62	1.57555	0.5652
2330.66	1.61169	2331.22	2.10785	2330.92	1.88303	2.6376	2330.56	1.75805	0.7536
2331.38	1.39694	2331.78	1.85214	2331.56	1.66127	1.884	2331.28	1.82306	0.7536
2332.06	1.38052	2332.62	1.83383	2332.32	1.69258	2.6376	2331.9	1.47885	1.3188
2333.74	1.48392	2334.46	1.81555	2334.08	1.74501	3.3912	2333.16	1.58511	5.2752
2334.7	1.5246	2335.06	1.89358	2334.86	1.72014	1.6956	2334.56	1.66778	1.1304
2336.3	1.4808	2336.7	1.9711	2336.48	1.72037	1.884	2335.66	1.60273	5.8404
2337.42	1.65546	2337.54	1.8811	2337.46	1.7007	0.5652	2337.04	1.63787	3.3912
2337.98	1.69351	2338.5	1.82968	2338.22	1.80281	2.4492	2337.74	1.65116	2.0724
2338.98	1.57813	2339.42	1.85321	2339.18	1.70627	2.0724	2338.72	1.49487	2.2608
2339.58	1.57553	2339.86	1.90622	2339.7	1.74252	1.3188	2339.48	1.75119	0.7536
2339.98	1.63541	2340.42	2.05972	2340.18	1.89599	2.0724	2339.9	1.83046	0.5652
2340.62	1.29215	2341.1	1.80826	2340.84	1.5755	2.2608	2340.5	1.70463	0.942
2341.3	1.59976	2341.62	1.90585	2341.44	1.79881	1.5072	2341.18	1.70275	0.942
2342.26	1.39661	2342.94	1.87958	2342.58	1.70973	3.2028	2341.92	1.52491	3.0144
2343.06	1.50296	2343.46	1.84982	2343.24	1.68132	1.884	2342.98	1.72906	0.5652
2344.14	1.33816	2345.3	2.17361	2344.7	1.73221	5.4636	2343.78	1.6766	3.2028
2345.86	1.69949	2346.26	2.01636	2346.04	1.78014	1.884	2345.56	1.59026	2.6376
2346.58	1.40192	2347.18	2.02649	2346.86	1.70604	2.826	2346.4	1.71961	1.5072
2347.62	1.51093	2348.3	2.00745	2347.94	1.79524	3.2028	2347.38	1.61797	2.0724
2349.06	1.41248	2350.18	2.27423	2349.6	1.89533	5.2752	2348.66	1.64856	3.5796
2350.62	1.35776	2351.06	1.90558	2350.82	1.66915	2.0724	2350.38	1.72608	2.0724
